"course_id","skill_id","categories"
"861","11666","[""course_content""]"
"861","11742","[""course_content""]"
"861","11754","[""course_content""]"
"861","11865","[""course_content""]"
"861","11903","[""course_content""]"
"861","12052","[""course_content""]"
"861","12059","[""course_content""]"
"861","12375","[""course_content""]"
"861","12449","[""course_content""]"
"861","12512","[""course_content""]"
"861","12535","[""course_content""]"
"861","12555","[""course_content""]"
"861","12710","[""course_content""]"
"861","12803","[""course_content""]"
"861","12839","[""course_content""]"
"861","13264","[""course_content""]"
"861","13785","[""course_content""]"
"861","13793","[""course_content""]"
"861","13947","[""course_content""]"
"861","14083","[""course_content""]"
"861","14117","[""course_content""]"
"861","14612","[""course_content""]"
"861","14677","[""course_content""]"
"861","14835","[""course_content""]"
"861","15646","[""course_content""]"
"861","16070","[""course_content""]"
"861","16586","[""course_content""]"
"861","16890","[""course_content""]"
"861","16924","[""course_content""]"
"861","17190","[""course_content""]"
"861","17249","[""course_content""]"
"861","17276","[""course_content""]"
"861","17283","[""course_content""]"
"861","17513","[""course_content""]"
"861","17706","[""course_content""]"
"861","17761","[""course_content""]"
"861","17788","[""course_content""]"
"861","17891","[""course_content""]"
"861","17927","[""course_content""]"
"861","17950","[""course_content""]"
"861","17964","[""course_content""]"
"861","18007","[""course_content""]"
"861","18078","[""course_content""]"
"861","18133","[""course_content""]"
"862","11215","[""objectives""]"
"862","15021","[""lesson_name""]"
"863","10870","[""description""]"
"863","10921","[""description""]"
"863","10962","[""description""]"
"863","10967","[""description""]"
"863","10986","[""description""]"
"863","11013","[""description""]"
"863","11037","[""description""]"
"863","11087","[""description""]"
"863","11211","[""description""]"
"863","11215","[""description""]"
"863","11296","[""description""]"
"863","11367","[""description""]"
"863","11383","[""description""]"
"863","11443","[""description""]"
"863","11447","[""description""]"
"863","11450","[""description""]"
"863","11491","[""description""]"
"863","11505","[""description""]"
"863","11654","[""description""]"
"863","11694","[""description""]"
"863","11832","[""description""]"
"863","12152","[""description""]"
"863","12195","[""description""]"
"863","12220","[""description""]"
"863","12475","[""description""]"
"863","12762","[""description""]"
"863","13785","[""professors""]"
"863","13962","[""description""]"
"863","14078","[""description""]"
"863","14386","[""description""]"
"863","14591","[""description""]"
"863","16209","[""description""]"
"863","16526","[""description""]"
"863","16971","[""description""]"
"863","17011","[""description""]"
"863","17133","[""description""]"
"863","17167","[""description""]"
"863","17181","[""description""]"
"863","17385","[""description""]"
"863","17440","[""description""]"
"863","17443","[""description""]"
"863","17565","[""description""]"
"864","10967","[""course_content"", ""description""]"
"865","10891","[""description""]"
"865","10904","[""description""]"
"865","10921","[""description""]"
"865","10936","[""description""]"
"865","10964","[""description""]"
"865","10999","[""description""]"
"865","11013","[""description""]"
"865","11087","[""description""]"
"865","11215","[""description""]"
"865","11270","[""description""]"
"865","11290","[""description""]"
"865","11296","[""description""]"
"865","11383","[""description""]"
"865","11447","[""description""]"
"865","11452","[""description""]"
"865","11453","[""description""]"
"865","11694","[""educational_material""]"
"865","12195","[""description""]"
"865","12280","[""description""]"
"865","12630","[""description""]"
"865","12742","[""description""]"
"865","14352","[""description""]"
"865","15333","[""description""]"
"865","16035","[""description""]"
"865","16380","[""description""]"
"865","17074","[""description""]"
"865","17081","[""description""]"
"865","17167","[""description""]"
"865","17181","[""description""]"
"865","17187","[""description""]"
"866","10898","[""course_content""]"
"866","10907","[""course_content""]"
"866","10923","[""course_content""]"
"866","10958","[""course_content""]"
"866","10999","[""course_content""]"
"866","11004","[""course_content""]"
"866","11095","[""course_content""]"
"866","11163","[""course_content""]"
"866","11215","[""course_content""]"
"866","11284","[""course_content""]"
"866","11349","[""course_content""]"
"866","11365","[""course_content""]"
"866","11447","[""course_content""]"
"866","11505","[""course_content""]"
"866","11507","[""course_content""]"
"866","11518","[""course_content""]"
"866","11538","[""course_content""]"
"866","11734","[""course_content""]"
"866","11954","[""course_content""]"
"866","12614","[""course_content""]"
"866","13241","[""course_content""]"
"866","13578","[""course_content""]"
"866","13785","[""course_content""]"
"866","14466","[""course_content""]"
"866","14762","[""course_content""]"
"866","16827","[""course_content""]"
"866","16860","[""course_content""]"
"866","16875","[""course_content""]"
"866","16904","[""course_content""]"
"866","16913","[""course_content""]"
"866","16935","[""course_content""]"
"866","16943","[""course_content""]"
"866","16974","[""course_content""]"
"866","17007","[""course_content""]"
"866","17016","[""course_content""]"
"866","17025","[""course_content""]"
"866","17048","[""course_content""]"
"867","10920","[""prerequisites""]"
"867","11095","[""prerequisites""]"
"867","11349","[""description""]"
"867","17238","[""objectives""]"
"868","10877","[""description""]"
"868","10904","[""description""]"
"868","10907","[""description""]"
"868","10958","[""description""]"
"868","10967","[""description""]"
"868","11004","[""description""]"
"868","11027","[""description""]"
"868","11056","[""description""]"
"868","11076","[""description""]"
"868","11087","[""description""]"
"868","11095","[""description""]"
"868","11163","[""description""]"
"868","11197","[""description""]"
"868","11211","[""description""]"
"868","11318","[""description""]"
"868","11358","[""description""]"
"868","11457","[""description""]"
"868","11734","[""description""]"
"868","11782","[""description""]"
"868","11831","[""description""]"
"868","12475","[""description""]"
"868","12626","[""description""]"
"868","12631","[""description""]"
"868","12698","[""description""]"
"868","13469","[""description""]"
"868","13785","[""description""]"
"868","16086","[""description""]"
"868","16717","[""description""]"
"868","16813","[""description""]"
"869","10962","[""course_content"", ""description""]"
"870","10928","[""course_content""]"
"870","10989","[""course_content""]"
"870","11043","[""course_content""]"
"870","11084","[""course_content""]"
"870","11095","[""course_content""]"
"870","11144","[""course_content""]"
"870","11211","[""course_content""]"
"870","11257","[""course_content""]"
"870","11281","[""course_content""]"
"870","11347","[""educational_material""]"
"870","11352","[""course_content""]"
"870","11533","[""course_content""]"
"870","11574","[""course_content""]"
"870","11583","[""course_content""]"
"870","11792","[""course_content""]"
"870","11861","[""course_content""]"
"870","11980","[""course_content""]"
"870","11992","[""course_content""]"
"870","12475","[""course_content""]"
"870","12519","[""course_content""]"
"870","12664","[""course_content"", ""description""]"
"870","14386","[""course_content""]"
"870","14463","[""course_content""]"
"870","14612","[""course_content""]"
"870","14789","[""course_content""]"
"870","15769","[""course_content""]"
"870","16402","[""course_content""]"
"870","16487","[""course_content""]"
"870","16489","[""course_content""]"
"870","16540","[""course_content""]"
"870","16554","[""course_content""]"
"870","16631","[""course_content""]"
"870","16637","[""course_content""]"
"871","11095","[""prerequisites""]"
"872","11095","[""description""]"
"872","11211","[""description""]"
"873","10928","[""course_content"", ""description""]"
"873","10990","[""course_content"", ""description""]"
"873","11641","[""course_content"", ""description"", ""prerequisites""]"
"873","16402","[""course_content"", ""description""]"
"873","16407","[""course_content"", ""description""]"
"874","11043","[""prerequisites""]"
"874","11095","[""prerequisites""]"
"874","11281","[""prerequisites""]"
"874","11980","[""prerequisites""]"
"874","12508","[""course_content""]"
"874","14455","[""educational_material""]"
"874","16402","[""course_content""]"
"875","10877","[""description""]"
"875","10888","[""description""]"
"875","10892","[""description""]"
"875","10921","[""description""]"
"875","10962","[""description""]"
"875","10975","[""description""]"
"875","10990","[""description""]"
"875","10999","[""description""]"
"875","11006","[""description""]"
"875","11019","[""description""]"
"875","11095","[""description""]"
"875","11099","[""description""]"
"875","11108","[""description""]"
"875","11211","[""description""]"
"875","11255","[""description""]"
"875","11347","[""educational_material""]"
"875","11365","[""description""]"
"875","11401","[""description""]"
"875","11464","[""description""]"
"875","11466","[""description""]"
"875","11533","[""learning_outcomes""]"
"875","11557","[""description""]"
"875","11583","[""description""]"
"875","11592","[""description""]"
"875","11913","[""description""]"
"875","11941","[""description""]"
"875","11992","[""description""]"
"875","12112","[""description""]"
"875","12143","[""description""]"
"875","12195","[""description""]"
"875","12335","[""description""]"
"875","13264","[""description""]"
"875","13421","[""description""]"
"875","13785","[""description""]"
"875","14457","[""description""]"
"875","14463","[""description""]"
"875","15646","[""description""]"
"875","16323","[""description""]"
"875","16533","[""description""]"
"875","16565","[""description""]"
"875","16608","[""description""]"
"875","16669","[""description""]"
"875","16913","[""description""]"
"875","17446","[""description""]"
"875","17464","[""description""]"
"875","17513","[""description""]"
"875","17537","[""description"", ""objectives""]"
"875","17544","[""description""]"
"875","17622","[""description""]"
"875","17706","[""description""]"
"876","11735","[""course_content""]"
"876","12195","[""course_content""]"
"876","17033","[""course_content""]"
"876","17040","[""course_content""]"
"877","10877","[""description""]"
"877","10921","[""description""]"
"877","10923","[""description""]"
"877","10966","[""description""]"
"877","10975","[""description""]"
"877","10986","[""description""]"
"877","10989","[""description""]"
"877","10990","[""description""]"
"877","11029","[""description""]"
"877","11084","[""description""]"
"877","11087","[""description""]"
"877","11136","[""description""]"
"877","11138","[""description""]"
"877","11144","[""description""]"
"877","11197","[""description""]"
"877","11231","[""description""]"
"877","11270","[""description""]"
"877","11281","[""description""]"
"877","11292","[""description""]"
"877","11349","[""description""]"
"877","11381","[""description""]"
"877","11533","[""description""]"
"877","11536","[""description""]"
"877","11562","[""description""]"
"877","11574","[""description""]"
"877","11579","[""description""]"
"877","11584","[""description""]"
"877","11645","[""description""]"
"877","11668","[""description""]"
"877","11750","[""description""]"
"877","11794","[""description""]"
"877","11845","[""description""]"
"877","12026","[""description""]"
"877","12234","[""description""]"
"877","12325","[""description""]"
"877","12349","[""description""]"
"877","12407","[""description""]"
"877","12519","[""description""]"
"877","12691","[""description""]"
"877","13629","[""description""]"
"877","13785","[""description""]"
"877","14307","[""description""]"
"877","14870","[""description""]"
"877","14905","[""description""]"
"877","15226","[""description""]"
"877","15376","[""description""]"
"877","15769","[""description""]"
"877","15914","[""description""]"
"877","16485","[""description""]"
"877","16489","[""description""]"
"877","16526","[""description""]"
"877","16537","[""description""]"
"877","16779","[""description""]"
"877","17244","[""description""]"
"877","17284","[""description""]"
"877","17290","[""description""]"
"877","17297","[""description""]"
"877","17299","[""description""]"
"877","17304","[""description""]"
"877","17314","[""description""]"
"877","17319","[""description""]"
"877","17327","[""description""]"
"877","17354","[""description""]"
"877","17416","[""description""]"
"877","17429","[""description""]"
"877","17439","[""description""]"
"877","17453","[""description""]"
"877","17512","[""description""]"
"877","17536","[""description""]"
"877","17604","[""description""]"
"880","10868","[""description""]"
"880","11087","[""description""]"
"880","11099","[""lesson_name""]"
"880","12234","[""description""]"
"880","14422","[""description""]"
"880","16649","[""description""]"
"881","10989","[""objectives""]"
"881","15003","[""lesson_name""]"
"881","15376","[""objectives""]"
"882","11299","[""course_content"", ""description"", ""learning_outcomes""]"
"882","11911","[""description""]"
"882","16506","[""learning_outcomes""]"
"882","16511","[""learning_outcomes""]"
"882","16518","[""learning_outcomes""]"
"882","16521","[""learning_outcomes""]"
"884","11269","[""description""]"
"885","10962","[""course_content""]"
"885","10968","[""course_content""]"
"885","10989","[""course_content""]"
"885","11023","[""course_content""]"
"885","11046","[""course_content""]"
"885","11087","[""course_content""]"
"885","11126","[""course_content""]"
"885","11215","[""course_content""]"
"885","11349","[""course_content""]"
"885","11553","[""course_content""]"
"885","11756","[""course_content"", ""description""]"
"885","11992","[""course_content""]"
"885","12179","[""course_content""]"
"885","12316","[""course_content""]"
"885","12494","[""course_content""]"
"885","13785","[""course_content""]"
"885","13793","[""course_content""]"
"885","14206","[""course_content""]"
"885","15255","[""course_content""]"
"885","15536","[""course_content""]"
"885","16575","[""course_content""]"
"885","17171","[""course_content""]"
"887","10904","[""course_content"", ""description"", ""lesson_name"", ""objectives""]"
"887","10992","[""course_content"", ""description""]"
"887","10996","[""course_content"", ""description""]"
"887","11087","[""course_content"", ""description""]"
"887","13940","[""learning_outcomes""]"
"887","16396","[""course_content"", ""description""]"
"888","11265","[""course_content""]"
"889","11061","[""description""]"
"889","11136","[""description""]"
"889","11349","[""description"", ""objectives""]"
"889","11574","[""objectives""]"
"889","11583","[""objectives""]"
"889","17340","[""assessment""]"
"890","10863","[""course_content"", ""description"", ""objectives""]"
"890","10877","[""course_content"", ""description""]"
"890","10967","[""course_content"", ""description""]"
"890","10999","[""course_content"", ""description""]"
"890","11087","[""course_content"", ""description""]"
"890","11464","[""course_content"", ""description""]"
"890","16400","[""course_content"", ""description""]"
"890","16408","[""course_content"", ""description""]"
"892","11574","[""course_content"", ""description""]"
"892","12313","[""objectives""]"
"892","12534","[""objectives""]"
"892","17325","[""course_content"", ""description""]"
"893","11349","[""educational_material""]"
"894","10951","[""description""]"
"894","10959","[""description""]"
"894","11533","[""objectives""]"
"894","11992","[""description""]"
"894","16927","[""description""]"
"895","10898","[""course_content""]"
"895","10902","[""course_content""]"
"895","10983","[""course_content""]"
"895","10990","[""course_content""]"
"895","11071","[""course_content""]"
"895","11072","[""course_content""]"
"895","11087","[""course_content""]"
"895","11111","[""course_content""]"
"895","11243","[""course_content""]"
"895","11255","[""course_content""]"
"895","11281","[""course_content""]"
"895","11463","[""course_content""]"
"895","11538","[""course_content""]"
"895","11580","[""course_content""]"
"895","11592","[""course_content""]"
"895","11766","[""course_content""]"
"895","11911","[""course_content""]"
"895","11924","[""course_content""]"
"895","11971","[""course_content""]"
"895","14423","[""course_content""]"
"895","16352","[""course_content""]"
"895","17162","[""course_content""]"
"895","17316","[""course_content""]"
"895","17351","[""course_content""]"
"895","17402","[""course_content""]"
"896","10914","[""course_content""]"
"896","10962","[""course_content""]"
"896","10986","[""course_content""]"
"896","10997","[""course_content""]"
"896","11009","[""course_content""]"
"896","11064","[""course_content""]"
"896","11095","[""course_content""]"
"896","11197","[""course_content"", ""description""]"
"896","11367","[""course_content""]"
"896","11435","[""objectives""]"
"896","12315","[""course_content""]"
"896","12318","[""course_content""]"
"896","12324","[""course_content""]"
"896","12363","[""course_content""]"
"897","10872","[""course_content""]"
"897","11099","[""course_content""]"
"897","12248","[""learning_outcomes""]"
"898","10923","[""course_content""]"
"899","12265","[""course_content"", ""description""]"
"899","12269","[""course_content"", ""description""]"
"900","11029","[""description""]"
"900","11087","[""description""]"
"900","11491","[""lesson_name""]"
"900","12204","[""description""]"
"900","12252","[""description""]"
"901","11211","[""course_content""]"
"901","11367","[""lesson_name""]"
"901","12280","[""course_content"", ""description""]"
"902","10891","[""course_content"", ""description"", ""objectives""]"
"902","10904","[""course_content"", ""description""]"
"902","10936","[""course_content"", ""description""]"
"902","12284","[""objectives""]"
"903","10868","[""description"", ""learning_outcomes"", ""objectives""]"
"903","10872","[""course_content"", ""description"", ""learning_outcomes"", ""objectives""]"
"903","10914","[""prerequisites""]"
"903","11099","[""course_content""]"
"903","11136","[""course_content""]"
"903","11257","[""course_content""]"
"903","12248","[""description"", ""learning_outcomes"", ""objectives""]"
"904","10962","[""course_content"", ""description""]"
"904","12281","[""course_content"", ""description""]"
"904","12291","[""objectives""]"
"904","12294","[""objectives""]"
"904","12299","[""objectives""]"
"904","12306","[""objectives""]"
"905","10901","[""course_content"", ""description"", ""objectives""]"
"905","11077","[""course_content"", ""description""]"
"905","11197","[""course_content"", ""description""]"
"906","11083","[""description"", ""objectives""]"
"907","12288","[""course_content"", ""description""]"
"908","10990","[""description"", ""objectives""]"
"908","11009","[""course_content"", ""description"", ""lesson_name"", ""objectives""]"
"908","11138","[""course_content""]"
"909","11584","[""objectives""]"
"909","11794","[""course_content"", ""description""]"
"909","11913","[""description""]"
"909","12315","[""course_content"", ""description""]"
"909","12363","[""description""]"
"909","12410","[""course_content"", ""description""]"
"909","12418","[""course_content"", ""description""]"
"909","12430","[""course_content"", ""description""]"
"909","12434","[""course_content"", ""description""]"
"909","12439","[""course_content"", ""description""]"
"909","12445","[""description""]"
"909","12449","[""course_content"", ""description""]"
"910","10988","[""course_content""]"
"910","10997","[""course_content"", ""description"", ""lesson_name"", ""objectives""]"
"910","11269","[""course_content"", ""learning_outcomes""]"
"910","12161","[""course_content""]"
"910","12320","[""description""]"
"910","12325","[""description""]"
"910","12335","[""description""]"
"911","10868","[""course_content""]"
"911","10921","[""course_content""]"
"911","10966","[""course_content""]"
"911","10991","[""course_content""]"
"911","11023","[""course_content""]"
"911","11158","[""course_content"", ""description"", ""learning_outcomes"", ""lesson_name"", ""objectives""]"
"911","11954","[""course_content""]"
"911","12135","[""course_content""]"
"911","12204","[""course_content"", ""description""]"
"911","12327","[""course_content"", ""description""]"
"912","10920","[""course_content""]"
"912","10944","[""course_content""]"
"912","10975","[""course_content""]"
"912","11111","[""assessment"", ""description""]"
"912","11215","[""course_content""]"
"912","11412","[""course_content""]"
"912","12508","[""course_content"", ""description""]"
"912","12526","[""course_content""]"
"912","12535","[""course_content""]"
"912","12555","[""assessment""]"
"913","12152","[""course_content""]"
"916","10920","[""learning_outcomes""]"
"916","11006","[""course_content""]"
"916","11208","[""learning_outcomes""]"
"916","11318","[""course_content""]"
"916","12338","[""course_content""]"
"917","10921","[""lesson_name""]"
"918","10921","[""course_content""]"
"918","11009","[""course_content"", ""description""]"
"918","11138","[""course_content"", ""description""]"
"918","11156","[""course_content""]"
"919","10898","[""course_content""]"
"919","10902","[""course_content"", ""description"", ""objectives""]"
"919","10990","[""course_content""]"
"919","10999","[""course_content""]"
"919","11009","[""course_content""]"
"919","11042","[""course_content""]"
"919","11602","[""course_content""]"
"919","11757","[""course_content""]"
"919","12375","[""course_content""]"
"919","12388","[""course_content""]"
"919","12390","[""course_content""]"
"919","12396","[""course_content""]"
"920","10967","[""objectives""]"
"920","11069","[""objectives""]"
"920","12349","[""objectives""]"
"920","12357","[""objectives""]"
"920","12362","[""objectives""]"
"921","10868","[""lesson_name""]"
"921","12361","[""description"", ""objectives""]"
"921","12365","[""course_content""]"
"922","11053","[""description"", ""lesson_name"", ""objectives""]"
"922","11265","[""objectives""]"
"922","11881","[""description""]"
"922","12257","[""description""]"
"922","12327","[""objectives""]"
"922","12378","[""objectives""]"
"923","11365","[""course_content"", ""description""]"
"923","12366","[""course_content"", ""description""]"
"924","10889","[""course_content""]"
"924","11009","[""lesson_name""]"
"925","11326","[""course_content"", ""description""]"
"926","11326","[""course_content""]"
"926","12316","[""learning_outcomes""]"
"927","10877","[""description"", ""learning_outcomes"", ""objectives""]"
"928","12395","[""course_content"", ""description""]"
"929","10959","[""course_content""]"
"929","10964","[""course_content""]"
"929","10982","[""course_content"", ""description"", ""learning_outcomes"", ""objectives""]"
"929","12161","[""course_content""]"
"929","12400","[""course_content"", ""description"", ""learning_outcomes"", ""objectives""]"
"929","12413","[""course_content""]"
"930","10982","[""description""]"
"930","11087","[""course_content""]"
"930","11365","[""course_content""]"
"930","11497","[""course_content""]"
"930","11574","[""course_content""]"
"930","11602","[""course_content""]"
"930","12398","[""description""]"
"930","12405","[""objectives""]"
"930","12411","[""course_content"", ""learning_outcomes""]"
"930","12423","[""course_content""]"
"930","12435","[""course_content""]"
"930","12442","[""course_content""]"
"930","12448","[""course_content""]"
"930","12452","[""course_content""]"
"931","11009","[""course_content"", ""description"", ""lesson_name""]"
"931","11013","[""course_content"", ""description""]"
"933","10872","[""learning_outcomes""]"
"933","10967","[""course_content""]"
"933","10990","[""description"", ""objectives""]"
"934","10868","[""description""]"
"936","10989","[""assessment"", ""description""]"
"936","11515","[""course_content""]"
"936","12432","[""objectives""]"
"936","12436","[""objectives""]"
"937","11515","[""course_content""]"
"937","12432","[""objectives""]"
"937","12436","[""objectives""]"
"938","10877","[""objectives""]"
"938","10920","[""prerequisites""]"
"938","11425","[""objectives""]"
"938","11508","[""objectives""]"
"938","11574","[""assessment""]"
"938","12463","[""course_content""]"
"939","11019","[""course_content"", ""description"", ""learning_outcomes"", ""lesson_name""]"
"939","11082","[""lesson_name""]"
"939","11111","[""description"", ""objectives""]"
"939","11122","[""course_content""]"
"939","11302","[""course_content""]"
"939","12250","[""description"", ""objectives""]"
"939","12270","[""course_content""]"
"939","12273","[""course_content""]"
"939","12278","[""course_content""]"
"941","10872","[""course_content""]"
"941","10877","[""course_content""]"
"941","10891","[""course_content""]"
"941","10902","[""course_content""]"
"941","10905","[""course_content""]"
"941","10913","[""course_content""]"
"941","10920","[""course_content""]"
"941","10921","[""course_content"", ""description"", ""objectives""]"
"941","10953","[""course_content""]"
"941","10975","[""course_content""]"
"941","10983","[""course_content""]"
"941","10990","[""course_content""]"
"941","11007","[""course_content""]"
"941","11009","[""course_content""]"
"941","11013","[""course_content""]"
"941","11041","[""course_content""]"
"941","11064","[""course_content""]"
"941","11095","[""course_content""]"
"941","11102","[""course_content""]"
"941","11106","[""course_content""]"
"941","11138","[""course_content""]"
"941","11215","[""course_content""]"
"941","11257","[""course_content""]"
"941","11265","[""course_content""]"
"941","11402","[""course_content""]"
"941","11443","[""description"", ""objectives""]"
"941","11515","[""course_content""]"
"941","11583","[""course_content""]"
"941","11766","[""course_content""]"
"941","11861","[""course_content""]"
"941","11881","[""course_content""]"
"941","11911","[""course_content""]"
"941","11933","[""course_content""]"
"941","11954","[""course_content""]"
"941","12213","[""course_content""]"
"941","12466","[""course_content""]"
"941","12494","[""description"", ""learning_outcomes"", ""objectives""]"
"941","12500","[""course_content""]"
"941","12508","[""course_content""]"
"941","12518","[""course_content""]"
"941","12532","[""course_content""]"
"941","12541","[""course_content""]"
"941","12572","[""course_content""]"
"941","12605","[""course_content""]"
"941","12622","[""course_content""]"
"941","12630","[""course_content""]"
"941","12639","[""course_content""]"
"941","12659","[""course_content""]"
"941","12664","[""course_content""]"
"941","12671","[""course_content""]"
"941","12687","[""course_content""]"
"941","12742","[""course_content""]"
"941","12751","[""course_content""]"
"942","10932","[""course_content"", ""description"", ""lesson_name""]"
"942","11083","[""objectives""]"
"942","11831","[""learning_outcomes""]"
"943","11231","[""objectives""]"
"943","11450","[""prerequisites""]"
"943","11528","[""course_content""]"
"943","11954","[""course_content""]"
"943","12454","[""description"", ""objectives""]"
"943","12466","[""objectives""]"
"943","12472","[""objectives""]"
"943","12475","[""prerequisites""]"
"944","11087","[""description"", ""objectives""]"
"944","11911","[""description"", ""objectives""]"
"945","10872","[""course_content""]"
"946","11108","[""course_content""]"
"946","12327","[""course_content""]"
"946","12478","[""objectives""]"
"946","12489","[""course_content""]"
"947","11123","[""course_content""]"
"947","11281","[""objectives""]"
"947","12466","[""course_content""]"
"948","10990","[""objectives""]"
"948","11265","[""course_content""]"
"948","11293","[""course_content""]"
"948","12257","[""objectives""]"
"948","12481","[""objectives""]"
"948","12505","[""course_content""]"
"949","10904","[""description"", ""learning_outcomes"", ""objectives""]"
"949","11257","[""course_content""]"
"949","11281","[""course_content""]"
"949","12490","[""description"", ""learning_outcomes"", ""objectives""]"
"949","12492","[""course_content""]"
"950","12512","[""learning_outcomes"", ""objectives""]"
"951","10990","[""course_content""]"
"951","11583","[""objectives""]"
"951","12503","[""course_content""]"
"952","10891","[""course_content"", ""description""]"
"952","10906","[""course_content"", ""description""]"
"952","11574","[""description"", ""objectives""]"
"952","12522","[""course_content"", ""description""]"
"953","10872","[""course_content""]"
"953","10987","[""description""]"
"953","11861","[""description"", ""learning_outcomes"", ""objectives""]"
"953","12313","[""description""]"
"953","12329","[""description""]"
"954","10868","[""learning_outcomes""]"
"954","11609","[""objectives""]"
"954","12519","[""course_content"", ""description""]"
"954","12534","[""learning_outcomes""]"
"955","11257","[""lesson_name""]"
"955","11766","[""course_content""]"
"955","12481","[""course_content""]"
"956","11009","[""course_content"", ""description"", ""lesson_name""]"
"956","12329","[""objectives""]"
"956","12534","[""objectives""]"
"957","11583","[""course_content"", ""description""]"
"957","11766","[""course_content""]"
"957","12508","[""course_content"", ""description""]"
"958","10976","[""course_content""]"
"958","10990","[""learning_outcomes""]"
"958","11211","[""course_content""]"
"958","11265","[""objectives""]"
"958","12436","[""objectives""]"
"959","10888","[""course_content""]"
"959","10990","[""course_content""]"
"959","11108","[""course_content""]"
"959","11861","[""objectives""]"
"959","12313","[""objectives""]"
"959","12329","[""objectives""]"
"959","12519","[""assessment"", ""description""]"
"959","12535","[""description""]"
"960","12234","[""description""]"
"961","10889","[""course_content"", ""description"", ""lesson_name"", ""objectives""]"
"961","11064","[""course_content""]"
"962","10877","[""course_content""]"
"962","10905","[""course_content""]"
"962","10906","[""course_content""]"
"962","10917","[""course_content""]"
"962","10920","[""course_content""]"
"962","10923","[""course_content""]"
"962","10956","[""course_content""]"
"962","10962","[""course_content""]"
"962","10975","[""course_content""]"
"962","10987","[""course_content""]"
"962","10990","[""course_content""]"
"962","10992","[""course_content""]"
"962","11004","[""course_content""]"
"962","11006","[""course_content""]"
"962","11009","[""course_content""]"
"962","11013","[""course_content""]"
"962","11032","[""course_content""]"
"962","11041","[""course_content""]"
"962","11042","[""course_content""]"
"962","11046","[""course_content""]"
"962","11052","[""course_content""]"
"962","11064","[""course_content""]"
"962","11072","[""course_content""]"
"962","11083","[""course_content""]"
"962","11093","[""course_content""]"
"962","11189","[""course_content""]"
"962","11215","[""course_content""]"
"962","11243","[""course_content""]"
"962","11257","[""course_content""]"
"962","11265","[""course_content""]"
"962","11387","[""course_content""]"
"962","11412","[""course_content""]"
"962","11528","[""course_content""]"
"962","11574","[""course_content""]"
"962","11583","[""course_content""]"
"962","11766","[""course_content""]"
"962","11782","[""course_content""]"
"962","11836","[""course_content""]"
"962","11861","[""course_content""]"
"962","11865","[""course_content""]"
"962","11911","[""course_content""]"
"962","11957","[""course_content""]"
"962","12313","[""course_content""]"
"962","12534","[""description"", ""learning_outcomes"", ""objectives""]"
"962","12557","[""course_content""]"
"962","12670","[""course_content"", ""description"", ""learning_outcomes"", ""objectives""]"
"962","12683","[""course_content""]"
"962","12696","[""course_content""]"
"962","12745","[""course_content""]"
"962","12757","[""course_content""]"
"962","12763","[""course_content""]"
"962","12768","[""course_content""]"
"962","12775","[""course_content""]"
"962","12828","[""course_content""]"
"962","12872","[""course_content""]"
"962","12941","[""course_content""]"
"962","12960","[""course_content""]"
"963","11069","[""description"", ""objectives""]"
"963","11189","[""description"", ""lesson_name""]"
"963","12608","[""objectives""]"
"963","12615","[""objectives""]"
"964","10898","[""course_content""]"
"964","10905","[""course_content""]"
"964","11046","[""course_content""]"
"964","11087","[""description""]"
"964","12614","[""course_content""]"
"965","10917","[""course_content"", ""description"", ""lesson_name"", ""objectives""]"
"965","11425","[""course_content""]"
"965","11980","[""course_content""]"
"965","12195","[""course_content""]"
"965","12254","[""description"", ""objectives""]"
"965","12494","[""course_content""]"
"965","12545","[""description"", ""objectives""]"
"965","12623","[""course_content""]"
"965","12629","[""course_content""]"
"966","10863","[""course_content"", ""objectives""]"
"966","10877","[""objectives""]"
"966","10966","[""course_content"", ""objectives""]"
"966","10977","[""course_content"", ""objectives""]"
"966","10981","[""objectives""]"
"966","10988","[""course_content""]"
"966","11029","[""course_content"", ""objectives""]"
"966","11084","[""course_content""]"
"966","11165","[""objectives""]"
"966","11231","[""objectives""]"
"966","11358","[""objectives""]"
"966","11412","[""objectives""]"
"966","11417","[""course_content""]"
"966","11466","[""course_content""]"
"966","11574","[""description""]"
"966","11742","[""course_content""]"
"966","11794","[""objectives""]"
"966","12585","[""objectives""]"
"966","12593","[""objectives""]"
"966","12619","[""objectives""]"
"966","12633","[""objectives""]"
"966","12643","[""course_content"", ""objectives""]"
"966","12669","[""objectives""]"
"966","12675","[""objectives""]"
"966","12691","[""course_content""]"
"968","12248","[""learning_outcomes""]"
"968","12280","[""course_content""]"
"968","12376","[""course_content""]"
"968","12626","[""description""]"
"968","12631","[""description""]"
"968","12635","[""description""]"
"969","10872","[""learning_outcomes""]"
"969","10990","[""objectives""]"
"969","11453","[""objectives""]"
"969","11576","[""course_content""]"
"969","12625","[""course_content"", ""description""]"
"969","12654","[""course_content""]"
"970","10868","[""course_content""]"
"971","10956","[""educational_material""]"
"971","11093","[""course_content"", ""description""]"
"972","10877","[""objectives""]"
"972","10902","[""course_content""]"
"972","11602","[""course_content""]"
"972","12220","[""description""]"
"972","12508","[""objectives""]"
"972","12557","[""objectives""]"
"972","12653","[""description""]"
"972","12664","[""objectives""]"
"972","12686","[""course_content""]"
